TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Target
362.09,Debit,New York,Branch,32.0,Engineer,31.0,1.0,6590.28,Rendah,1
42.579999999999984,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,Rendah,1
248.66,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,Rendah,0
461.25,Credit,Sacramento,Online,54.0,Doctor,171.0,1.0,676.1000000000004,Sedang,1
61.77000000000001,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,Tinggi,0
268.92,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,Rendah,0
219.02,Credit,San Diego,Online,54.0,Engineer,68.0,1.0,7375.73,Sedang,1
125.13999999999999,Debit,Baltimore,Branch,20.0,Student,31.0,1.0,1845.1800000000003,Rendah,0
47.599999999999994,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.5100000000002,Sedang,0
592.82,Debit,Memphis,Online,74.0,Retired,248.0,1.0,7508.98,Tinggi,1
372.5,Debit,Nashville,ATM,21.999999999999996,Student,211.0,1.0,3901.82,Rendah,1
4.719999999999999,Debit,Fort Worth,Branch,32.0,Engineer,20.0,1.0,4792.01,Rendah,0
144.93,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,Sedang,0
316.56,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,Rendah,0
421.25,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,Rendah,0
185.71,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,Sedang,1
26.27000000000001,Credit,Portland,Online,45.0,Engineer,177.0,1.0,8853.93,Sedang,1
297.03,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.62,Tinggi,0
99.51999999999998,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.09,Sedang,1
139.69,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,Sedang,0
112.72,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,Rendah,1
568.88,Debit,Nashville,Branch,19.0,Student,105.0,1.0,1307.8599999999997,Rendah,1
189.03,Debit,Oklahoma City,ATM,28.0,Student,50.0,1.0,1916.46,Rendah,1
189.08,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,Tinggi,1
283.15,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,Rendah,0
151.82,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,Sedang,0
438.59,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,Sedang,1
501.15,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,Sedang,1
8.949999999999989,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,Tinggi,1
173.6,Debit,Austin,Online,21.0,Student,160.0,1.0,421.4399999999996,Rendah,0
149.4,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.2200000000003,Sedang,0
388.21,Credit,Columbus,Branch,53.0,Doctor,237.0,1.0,9724.49,Sedang,0
126.04000000000002,Credit,Charlotte,Branch,65.0,Retired,167.0,1.0,6041.69,Tinggi,0
52.03999999999999,Credit,Colorado Springs,Branch,50.0,Doctor,31.0,1.0,8436.12,Sedang,0
389.7,Credit,Austin,Branch,62.0,Doctor,216.0,1.0,7125.15,Tinggi,0
309.77,Credit,San Antonio,Online,67.0,Retired,137.0,1.0,4378.14,Tinggi,1
724.18,Debit,Fort Worth,Branch,41.0,Doctor,134.0,1.0,10922.78,Sedang,0
124.98000000000002,Debit,Washington,ATM,24.0,Student,78.0,1.0,642.0,Rendah,1
487.31999999999994,Debit,Kansas City,Branch,52.0,Doctor,164.0,1.0,7707.96,Sedang,0
635.91,Credit,Jacksonville,Branch,46.0,Doctor,78.0,1.0,13267.09,Sedang,0
205.65,Debit,Houston,Branch,62.0,Retired,144.0,1.0,3582.16,Tinggi,0
39.41,Debit,Louisville,Branch,25.0,Student,132.0,1.0,921.9099999999999,Rendah,0
254.0,Debit,Nashville,Branch,35.0,Doctor,63.0,1.0,5788.53,Sedang,1
436.8,Debit,Houston,Branch,36.0,Engineer,213.0,1.0,4515.43,Sedang,0
224.73,Debit,Miami,Branch,76.0,Retired,63.0,1.0,7551.89,Tinggi,1
752.69,Credit,Dallas,ATM,65.0,Doctor,115.0,1.0,14489.689999999999,Tinggi,0
78.5,Credit,San Jose,Branch,31.0,Doctor,41.0,1.0,13991.5,Rendah,1
50.0,Credit,Jacksonville,ATM,53.0,Doctor,87.0,1.0,185.8699999999999,Sedang,0
132.42,Debit,Denver,ATM,18.0,Student,164.0,1.0,726.3900000000003,Rendah,0
83.16,Debit,Los Angeles,ATM,61.0,Retired,177.0,1.0,3065.87,Tinggi,0
149.02,Credit,Fort Worth,Branch,46.0,Engineer,176.0,1.0,9379.72,Sedang,0
74.26999999999998,Credit,Memphis,Online,59.0,Doctor,148.0,1.0,13696.61,Tinggi,1
876.5700000000002,Credit,Portland,ATM,62.0,Retired,118.0,1.0,3743.63,Tinggi,1
615.58,Debit,Jacksonville,ATM,42.0,Doctor,133.0,1.0,14343.0,Sedang,0
643.03,Credit,Jacksonville,Online,36.0,Engineer,52.0,1.0,2882.16,Sedang,0
7.94999999999996,Debit,Phoenix,ATM,79.0,Retired,65.0,1.0,5631.2,Tinggi,1
270.92,Credit,Louisville,Branch,77.0,Retired,143.0,1.0,4574.43,Tinggi,0
499.48,Debit,Charlotte,ATM,24.0,Student,133.0,1.0,1242.62,Rendah,0
841.5,Credit,Atlanta,Branch,25.0,Student,287.0,1.0,352.3100000000004,Rendah,0
138.82,Debit,Fort Worth,Online,77.0,Retired,53.0,1.0,3100.22,Tinggi,0
231.46,Credit,Miami,Branch,60.0,Engineer,83.0,1.0,4707.24,Tinggi,1
292.08,Debit,Columbus,ATM,72.0,Retired,32.0,1.0,7950.48,Tinggi,0
63.97999999999999,Debit,Baltimore,Online,54.0,Doctor,258.0,1.0,7954.12,Sedang,0
235.21,Debit,Boston,Branch,67.0,Doctor,74.0,1.0,5946.61,Tinggi,0
201.73,Debit,Baltimore,Online,57.0,Engineer,78.0,1.0,6650.71,Tinggi,0
161.31,Debit,Nashville,ATM,28.0,Student,13.0,1.0,1268.67,Rendah,1
18.409999999999997,Debit,Atlanta,Branch,53.0,Doctor,168.0,1.0,8287.54,Sedang,0
471.75,Credit,San Jose,Branch,34.0,Doctor,41.0,1.0,12948.5,Sedang,1
290.02,Debit,Milwaukee,Branch,55.0,Engineer,246.0,1.0,4746.71,Sedang,1
48.05000000000001,Debit,New York,Branch,27.0,Engineer,38.0,1.0,5334.97,Rendah,1
359.42,Debit,Baltimore,Branch,55.0,Doctor,30.0,1.0,1765.4499999999998,Sedang,0
32.91,Debit,Fort Worth,Online,19.0,Student,255.0,1.0,427.3000000000002,Rendah,0
31.810000000000002,Debit,Fort Worth,Online,51.0,Retired,149.0,1.0,1406.6,Sedang,0
220.2,Debit,Boston,Online,28.0,Student,102.0,1.0,1075.15,Rendah,0
476.03,Credit,Houston,Branch,77.0,Retired,99.0,1.0,5958.34,Tinggi,0
141.90999999999997,Debit,Miami,Branch,23.0,Student,49.0,1.0,791.9700000000003,Rendah,1
95.82999999999998,Debit,Washington,Online,27.0,Student,91.0,1.0,1726.4,Rendah,1
51.150000000000006,Credit,Los Angeles,Branch,46.0,Engineer,199.0,1.0,8992.25,Sedang,0
50.75,Debit,Boston,ATM,62.0,Doctor,185.0,1.0,8271.47,Tinggi,0
185.07,Debit,Colorado Springs,Branch,21.999999999999996,Student,159.0,1.0,636.4200000000001,Rendah,0
293.54,Debit,Sacramento,Online,40.0,Engineer,45.0,1.0,2290.1,Sedang,1
285.26,Debit,Atlanta,ATM,28.0,Student,93.0,1.0,167.72000000000025,Rendah,0
743.03,Debit,New York,ATM,50.0,Engineer,174.0,1.0,4111.38,Sedang,1
297.86,Credit,Milwaukee,ATM,28.0,Student,96.0,1.0,1680.1400000000003,Rendah,1
231.92,Debit,Indianapolis,ATM,66.0,Doctor,12.0,1.0,5715.08,Tinggi,0
295.82,Credit,Chicago,Branch,47.0,Engineer,46.0,1.0,5897.73,Sedang,0
81.07999999999998,Debit,Omaha,ATM,58.0,Engineer,56.0,1.0,7788.91,Tinggi,1
775.6000000000001,Credit,Mesa,Branch,79.0,Retired,158.0,1.0,3898.64,Tinggi,1
211.91,Debit,Indianapolis,Online,20.0,Student,181.0,1.0,927.4700000000003,Rendah,0
17.20999999999998,Debit,Omaha,Online,23.0,Student,219.0,1.0,914.1599999999999,Rendah,1
38.369999999999976,Debit,San Antonio,ATM,63.0,Doctor,135.0,1.0,8647.04,Tinggi,1
269.79,Debit,San Jose,ATM,52.0,Engineer,17.0,1.0,1292.1,Sedang,1
605.42,Debit,Mesa,ATM,21.0,Student,33.0,1.0,392.34000000000015,Rendah,1
29.189999999999998,Credit,Nashville,Branch,58.0,Doctor,41.0,1.0,12059.85,Tinggi,1
701.7,Credit,Seattle,Online,61.0,Retired,64.0,1.0,6643.24,Tinggi,1
862.3400000000001,Debit,Kansas City,Branch,57.0,Doctor,72.0,1.0,9903.48,Tinggi,0
36.96999999999997,Debit,Virginia Beach,Branch,41.0,Engineer,79.0,1.0,2850.92,Sedang,1
137.59000000000003,Debit,Nashville,ATM,30.0,Doctor,95.0,1.0,10679.67,Rendah,1
168.11,Credit,New York,Online,51.0,Doctor,12.0,1.0,10652.13,Sedang,1
430.98,Debit,Baltimore,Branch,24.0,Student,93.0,1.0,569.25,Rendah,0
13.869999999999976,Debit,Phoenix,Branch,24.0,Student,20.0,1.0,954.8299999999999,Rendah,1
302.82,Debit,Jacksonville,ATM,36.0,Engineer,175.0,1.0,9384.54,Sedang,0
406.81,Debit,New York,Online,66.0,Retired,84.0,1.0,1968.3599999999997,Tinggi,1
256.3,Debit,New York,Online,53.0,Retired,172.0,1.0,4203.05,Sedang,1
80.95999999999998,Credit,Jacksonville,Online,19.0,Student,97.0,1.0,959.9399999999996,Rendah,0
95.78,Debit,Atlanta,Online,21.999999999999996,Student,27.0,1.0,271.6400000000003,Rendah,0
379.54,Credit,Indianapolis,Branch,41.0,Doctor,118.0,1.0,12571.76,Sedang,0
903.19,Debit,El Paso,Online,21.999999999999996,Student,65.0,1.0,8627.08,Rendah,0
847.45,Debit,Jacksonville,Branch,28.0,Student,175.0,1.0,422.3199999999997,Rendah,0
295.18,Credit,Dallas,Branch,66.0,Doctor,31.0,1.0,12961.53,Tinggi,0
18.45999999999998,Debit,Charlotte,Branch,68.0,Retired,213.0,1.0,6381.6,Tinggi,0
603.23,Debit,Detroit,Branch,28.0,Student,48.0,1.0,117.97999999999956,Rendah,0
54.5,Credit,Philadelphia,Branch,57.0,Retired,147.0,1.0,1715.2200000000003,Tinggi,1
414.77,Debit,San Francisco,Online,29.0,Doctor,274.0,1.0,5599.81,Rendah,1
886.19,Debit,Colorado Springs,Branch,61.0,Retired,69.0,1.0,7904.24,Tinggi,0
440.03,Debit,San Jose,Online,49.0,Engineer,88.0,1.0,1490.44,Sedang,1
76.38999999999999,Debit,Denver,Branch,18.0,Student,219.0,1.0,5976.0,Rendah,0
595.91,Credit,San Antonio,ATM,19.0,Student,162.0,1.0,1673.7600000000002,Rendah,1
6.030000000000001,Debit,Chicago,Branch,76.0,Retired,70.0,1.0,3290.72,Tinggi,0
249.34,Debit,Charlotte,ATM,26.0,Engineer,197.0,1.0,3030.97,Rendah,0
421.52,Debit,San Jose,Branch,20.0,Student,67.0,1.0,369.8599999999997,Rendah,1
189.77,Debit,Raleigh,Branch,58.0,Engineer,24.0,1.0,6570.36,Tinggi,1
73.19,Debit,Atlanta,Branch,76.0,Retired,213.0,1.0,2264.98,Tinggi,0
188.13,Credit,Jacksonville,Online,75.0,Retired,198.0,1.0,5029.87,Tinggi,0
30.52000000000001,Debit,Jacksonville,Branch,62.0,Doctor,122.0,1.0,12327.74,Tinggi,0
170.24,Debit,San Francisco,Branch,62.0,Retired,133.0,1.0,5172.99,Tinggi,1
56.620000000000005,Debit,Austin,Branch,54.0,Doctor,121.0,1.0,8981.1,Sedang,0
53.139999999999986,Debit,Las Vegas,ATM,34.0,Doctor,70.0,1.0,7915.0,Sedang,0
587.23,Debit,Omaha,Online,27.0,Student,144.0,1.0,500.84000000000015,Rendah,1
21.269999999999982,Credit,Indianapolis,Online,62.0,Retired,114.0,1.0,7392.79,Tinggi,0
76.01999999999998,Credit,Albuquerque,Online,34.0,Doctor,189.0,1.0,14765.41,Sedang,0
135.15,Debit,Colorado Springs,Online,72.0,Retired,50.0,1.0,5878.14,Tinggi,0
39.47999999999999,Debit,Omaha,ATM,56.0,Retired,38.0,1.0,5889.51,Tinggi,1
451.68,Debit,Houston,Online,33.0,Engineer,15.0,1.0,4381.54,Sedang,0
355.0,Credit,Fort Worth,Online,26.0,Student,33.0,1.0,185.47000000000025,Rendah,0
427.69,Debit,Raleigh,ATM,43.0,Engineer,236.0,1.0,2443.54,Sedang,1
254.86,Debit,Boston,Branch,23.0,Student,102.0,1.0,699.8999999999996,Rendah,0
190.17,Debit,Baltimore,ATM,49.0,Doctor,265.0,1.0,12893.85,Sedang,0
206.63,Credit,Oklahoma City,Online,59.0,Retired,128.0,1.0,7626.53,Tinggi,1
93.22,Debit,Charlotte,Online,52.0,Retired,52.0,1.0,1014.6300000000006,Sedang,0
641.06,Debit,Colorado Springs,ATM,23.0,Student,25.0,1.0,1602.13,Rendah,0
836.45,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.8900000000003,Tinggi,1
189.45,Credit,Boston,Branch,53.0,Doctor,62.0,1.0,12578.75,Sedang,0
91.84,Credit,Mesa,Branch,67.0,Retired,80.0,1.0,1712.4099999999999,Tinggi,1
609.52,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,Tinggi,1
859.3,Credit,Colorado Springs,Branch,78.0,Retired,68.0,1.0,1146.7800000000002,Tinggi,0
100.00999999999999,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,Sedang,1
28.78,Credit,Tucson,Online,40.0,Doctor,51.0,1.0,680.5500000000002,Sedang,1
111.07999999999998,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,Tinggi,0
52.22999999999999,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01000000000022,Rendah,1
78.62,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,Rendah,1
333.97,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,Sedang,0
30.870000000000005,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.649999999998,Sedang,0
710.4300000000001,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,Tinggi,1
220.23,Debit,Milwaukee,ATM,41.0,Engineer,48.0,1.0,3438.02,Sedang,1
27.279999999999973,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,Rendah,0
101.51999999999998,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,Sedang,1
162.65,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,Tinggi,1
10.519999999999982,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,Sedang,0
270.72,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,Sedang,0
247.58,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,Sedang,1
359.65,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.52999999999975,Rendah,0
109.91,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.06,Sedang,1
215.72,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,Rendah,0
224.28,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,Tinggi,0
608.79,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,Sedang,0
840.1600000000001,Credit,Colorado Springs,Branch,20.0,Student,68.0,1.0,1236.7600000000002,Rendah,0
203.34,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.989999999998,Tinggi,1
90.88,Debit,Colorado Springs,ATM,26.0,Engineer,284.0,1.0,7117.35,Rendah,0
60.110000000000014,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,Tinggi,0
393.92,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,Tinggi,1
19.389999999999958,Debit,Colorado Springs,ATM,43.0,Doctor,45.0,1.0,9847.6,Sedang,0
557.41,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,Tinggi,1
57.06999999999999,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,Rendah,0
395.27,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,Rendah,1
289.05,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,Tinggi,1
46.110000000000014,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,Sedang,1
335.5,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,Tinggi,1
388.07,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,Rendah,1
520.86,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,Sedang,1
787.4100000000001,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,Rendah,1
31.69999999999999,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,Sedang,1
22.299999999999983,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,Rendah,1
203.12,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,Tinggi,1
315.94,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.71,Sedang,1
0.2599999999999909,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,Rendah,1
210.77,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,Tinggi,1
406.65,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,Tinggi,1
422.9,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,Sedang,1
20.620000000000033,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,Sedang,1
174.39,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.08,Rendah,1
54.849999999999994,Credit,San Francisco,Branch,58.0,Retired,40.000000000000014,1.0,2727.45,Tinggi,1
16.55000000000004,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,Rendah,1
91.32,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,Tinggi,1
49.620000000000005,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,Sedang,1
487.16,Credit,Los Angeles,Branch,28.0,Student,84.0,1.0,321.21000000000004,Rendah,0
405.6,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,Sedang,1
512.95,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,Tinggi,0
345.94,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,Rendah,1
356.56,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,Sedang,1
10.310000000000002,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,Sedang,0
211.69,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,Rendah,0
221.49,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,Rendah,1
116.88,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,Sedang,1
328.77,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,Sedang,1
77.53,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,Sedang,0
421.74,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,Tinggi,1
313.69,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,Tinggi,1
411.72,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,Rendah,1
508.73,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,Tinggi,0
153.08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,Rendah,1
23.00999999999999,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,Tinggi,0
69.28,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,Rendah,0
51.25,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,Rendah,0
407.65,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,Rendah,0
459.25,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,Rendah,1
301.56,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,Sedang,1
17.670000000000016,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1800000000007,Tinggi,1
5.289999999999964,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,Rendah,1
401.37,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,Sedang,0
145.39999999999998,Debit,Tucson,Online,38.0,Engineer,24.0,1.0,5244.49,Sedang,1
34.309999999999974,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,Rendah,1
780.5900000000001,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,Rendah,1
282.65,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.149999999998,Sedang,0
305.27,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,Tinggi,0
185.81,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,Rendah,0
447.95,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,Rendah,1
279.3,Debit,Oklahoma City,ATM,19.0,Student,48.0,1.0,1193.6099999999992,Rendah,1
611.15,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,Rendah,0
275.2,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,Sedang,1
427.79,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,Rendah,1
102.81,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,Tinggi,1
22.610000000000014,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.67,Rendah,1
68.28,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,Tinggi,0
33.650000000000034,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,Tinggi,1
362.68,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,Tinggi,1
73.23000000000002,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,Rendah,1
654.49,Credit,Austin,Online,25.0,Student,104.0,1.0,164.60999999999967,Rendah,0
18.560000000000002,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,Sedang,1
389.05,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,Rendah,0
66.91,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,Sedang,1
335.48,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,Sedang,1
38.139999999999986,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,Rendah,0
360.02,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,Tinggi,0
567.71,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.239999999998,Tinggi,1
218.19,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.8299999999999,Rendah,0
209.99,Debit,Denver,ATM,19.0,Student,40.000000000000014,1.0,1938.0100000000002,Rendah,0
11.02000000000001,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,Rendah,1
83.43,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.1599999999999,Tinggi,1
344.97,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,Sedang,0
172.29,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,Sedang,0
195.54,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,Tinggi,1
180.46,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,Rendah,0
692.55,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,Sedang,0
147.31,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,Sedang,1
107.48000000000002,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.3900000000003,Rendah,0
81.50999999999999,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999998,Rendah,1
365.48,Credit,Seattle,Online,76.0,Retired,216.0,1.0,7147.4,Tinggi,1
491.1,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,Sedang,0
452.8,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,Tinggi,0
88.42000000000002,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,Tinggi,0
155.53,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,Rendah,0
39.24000000000001,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,Tinggi,0
78.76999999999998,Credit,Las Vegas,ATM,48.0,Engineer,50.0,1.0,6470.57,Sedang,0
26.5,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,Sedang,0
83.62,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,Sedang,1
142.77999999999997,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,Tinggi,1
55.99000000000001,Debit,El Paso,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,Sedang,0
774.48,Debit,Louisville,Branch,61.0,Doctor,31.0,1.0,11613.58,Tinggi,0
105.37,Debit,Sacramento,ATM,25.0,Student,160.0,1.0,1068.5500000000002,Rendah,1
118.82999999999998,Debit,Virginia Beach,Online,28.0,Student,295.0,1.0,1616.3000000000002,Rendah,1
46.22,Debit,San Jose,Branch,23.0,Student,217.0,1.0,471.27999999999975,Rendah,1
659.71,Credit,San Jose,Branch,21.0,Student,148.0,1.0,106.85999999999967,Rendah,1
377.97,Debit,Miami,Online,72.0,Retired,160.0,1.0,2457.1,Tinggi,1
114.1,Debit,Boston,Branch,69.0,Retired,148.0,1.0,5882.12,Tinggi,0
11.300000000000011,Credit,Louisville,Online,55.0,Retired,41.0,1.0,1938.9899999999998,Sedang,0
95.5,Debit,Omaha,Online,57.0,Retired,17.0,1.0,4079.09,Tinggi,1
130.93,Credit,Houston,Branch,28.0,Engineer,149.0,1.0,860.1199999999999,Rendah,0
272.97,Debit,Boston,Online,68.0,Retired,174.0,1.0,7811.31,Tinggi,0
73.35,Debit,San Francisco,Branch,24.0,Student,47.0,1.0,1181.8400000000001,Rendah,1
29.93999999999997,Debit,San Francisco,ATM,58.0,Doctor,243.0,1.0,10915.54,Tinggi,1
820.46,Credit,Fort Worth,Online,53.0,Engineer,243.0,1.0,5621.86,Sedang,0
153.07,Debit,Detroit,ATM,56.0,Engineer,116.0,1.0,8873.43,Tinggi,0
52.94,Debit,Tucson,Branch,41.0,Doctor,146.0,1.0,6990.92,Sedang,1
384.41,Debit,Jacksonville,ATM,60.0,Engineer,65.0,1.0,7831.56,Tinggi,0
235.42,Debit,Phoenix,Branch,51.0,Retired,175.0,1.0,6173.23,Sedang,1
114.23000000000002,Debit,Dallas,ATM,56.0,Doctor,64.0,1.0,9523.72,Tinggi,0
12.620000000000005,Debit,El Paso,Branch,33.0,Doctor,61.0,1.0,6420.47,Sedang,0
373.52,Debit,Colorado Springs,ATM,35.0,Engineer,235.0,1.0,6430.41,Sedang,0
336.05,Debit,San Antonio,Branch,28.0,Student,164.0,1.0,1635.0500000000002,Rendah,1
